1.15,-0.2464478531538361
1.16,-0.2579946663355644
1.17,-0.2765752666275751
1.18,-0.2902559431300887
1.19,-0.3541134390786115
1.2,-0.3847346208570842
1.21,-0.3915312624558561
1.22,-0.41635178093159
1.23,-0.4542276406958452
1.24,-0.4781778949912027
1.25,-0.495837561106902
1.26,-0.522761203404184
1.27,-0.5137727235448291
1.28,-0.5144375135629333
1.29,-0.5408413829372879
1.3,-0.5519652689710201
1.31,-0.5531788460813323
1.32,-0.5714411911603039
1.33,-0.5736542376769644
1.34,-0.5975921002529392
1.35,-0.6203312829162386
1.36,-0.6743392925767082
1.37,-0.7104544556689228
1.38,-0.7438538750174872
1.39,-0.7230488911317496
1.4,-0.7470634756830064
1.41,-0.7563018447638555
1.42,-0.7328089320144739
1.43,-0.7451518133731863
1.44,-0.7293778774356753
1.45,-0.7553426538057854
1.46,-0.7742921611981993
1.47,-0.8033454670658466
1.48,-0.8296319687400964
1.49,-0.8289251743072177
1.5,-0.8287471717614242
1.51,-0.8474256675278206
1.52,-0.8482565236838984
1.53,-0.8394498774588035
1.54,-0.8372551005755978
1.55,-0.8485243436154436
1.56,-0.8490309997068731
1.57,-0.8499194573084992
1.58,-0.8397113364786092
1.59,-0.8616022699944808
1.6,-0.8323329994727553
1.61,-0.8223837678979438
1.62,-0.806404390948902
1.63,-0.8064040630975781
1.64,-0.7990312222951186
1.65,-0.7996585988610553
1.66,-0.7624803599885688
1.67,-0.7232124137420108
1.68,-0.6650816597750425
1.69,-0.6765791365204392
1.7,-0.6819667486263666
1.71,-0.6730157305843701
1.72,-0.6451680549359005
1.73,-0.6532316645183902
1.74,-0.6322592287953307
1.75,-0.6247555101827753
1.76,-0.5657709840596349
1.77,-0.5555531375698892
1.78,-0.5096848458135788
1.79,-0.4841900764995081
1.8,-0.4579548176752665
1.81,-0.4347011967954147
1.82,-0.4378758700258437
1.83,-0.3777158574561418
1.84,-0.3421076867846467
1.85,-0.2832357273919969
1.86,-0.2991137178299451
1.87,-0.2929234941130103
1.88,-0.2794280264169351
1.89,-0.2542753970235908
1.9,-0.2158334274121083
1.91,-0.1710335967189235
1.92,-0.1605727671810735
1.93,-0.1560034917699767
1.94,-0.1155269803772228
1.95,-0.08933041261167921
1.96,-0.07945597904030674
1.97,-0.02178918853965676
1.98,-0.00898930943793606
1.99,0.0480824833689612
2,0.05672261788943975
2.01,0.08788151511939953
2.02,0.09944501551819969
2.03,0.09299533304800862
2.04,0.0947446803745655
2.05,0.09122560170268196
2.06,0.1217362585192817
2.07,0.147728027073726
2.08,0.1800582123431947
2.09,0.2096034628762328
2.1,0.2498720508745919
2.11,0.2933859415985944
2.12,0.3362324252152283
2.13,0.386582017454158
2.14,0.3776416843250124
2.15,0.4326683852948075
2.16,0.4671305797061506
2.17,0.4940641986017571
2.18,0.5379132414403343
2.19,0.5644836213076699
2.2,0.58692638910963
2.21,0.6089619327186977
2.22,0.674106069857163
2.23,0.7101680016328566
2.24,0.7209419306332482
2.25,0.7467360541600656
2.26,0.7878171402442411
2.27,0.7982429158525502
2.28,0.8194706786134975
2.29,0.8374410260566234
2.3,0.8292760079240308
2.31,0.8253452316732119
2.32,0.8336767578103647
2.33,0.8576918006049306
2.34,0.8668599914250998
2.35,0.8494406191807654
2.36,0.875330634619193
2.37,0.8868354645214602
2.38,0.8912016810166239
2.39,0.8901457601417008
2.4,0.91118507009996
2.41,0.946725805175071
2.42,0.9421549416918339
2.43,0.927843327254594
2.44,0.9550553163619611
2.45,0.9688471231097548
2.46,0.9360113920035801
2.47,0.9595198442557338
2.48,0.969701496314887
2.49,1.005154127090241
2.5,0.970638625954642
2.51,1.002609044730683
2.52,0.9897174002860611
2.53,0.9627878731080731
2.54,0.9775166844975993
2.55,1.000690624905009
2.56,1.018387847697833
2.57,1.003277966740873
2.58,0.9844314220951643
2.59,0.952596881104
2.6,0.921071936344363
2.61,0.9093781390578212
2.62,0.9153961874108564
2.63,0.9458975790034145
2.64,0.9282280985933443
2.65,0.9129035533812349
2.66,0.9018285058554023
2.67,0.8854765095538667
2.68,0.8522065808335526
2.69,0.8114868698984221
2.7,0.7923162521811824
2.71,0.7612323471319112
2.72,0.7743608720942354
2.73,0.7650479887667475
2.74,0.7479445820429789
2.75,0.7282425930776588
2.76,0.7110522958332789
2.77,0.7144464815940732
2.78,0.7100370323004246
2.79,0.666798622833514
2.8,0.6373801828974534
2.81,0.5771544170594837
2.82,0.5120903422323335
2.83,0.4569449028236042
2.84,0.4498766407441847
2.85,0.3860474170133902
2.86,0.3579569282658707
2.87,0.3047794077044194
2.88,0.2683407650943432
2.89,0.2402166510518489
2.9,0.2556696428730102
2.91,0.2312395603945818
2.92,0.1954541688115241
2.93,0.195272706225952
2.94,0.1767956826859746
2.95,0.1579816973882247
2.96,0.1085457579628319
2.97,0.06352895556550534
2.98,0.006469577874609797
2.99,0.00153779005926737
3,-0.03070271753579372
3.01,-0.03260885234508145
3.02,-0.05056017930866463
3.03,-0.09193805942149889
3.04,-0.1280851999316896
3.05,-0.1393109369494207
3.06,-0.1329328934243729
3.07,-0.1721452961815009
3.08,-0.1828126333011921
3.09,-0.2062766373812633
3.1,-0.2715268343310768
3.11,-0.2988699874983342
3.12,-0.3169837918515701
3.13,-0.3598286738718846
3.14,-0.3809656894019248
3.15,-0.4435718915239223
3.16,-0.4684210135986648
3.17,-0.5136714133432576
3.18,-0.5187761827783131
3.19,-0.5393601363727768
3.2,-0.5456205956241671
3.21,-0.5504064728855902
3.22,-0.546090436120741
3.23,-0.5630464092128694
3.24,-0.6027402363755712
3.25,-0.5969443407987172
3.26,-0.6331644964158987
3.27,-0.6229589190825255
3.28,-0.6504043857655806
3.29,-0.6406270039555729
3.3,-0.6438152020238667
3.31,-0.6585838697492302
3.32,-0.6753431951343351
3.33,-0.6760957285492981
3.34,-0.6948591486330374
3.35,-0.6856296157858759
3.36,-0.7072251320762009
3.37,-0.7000199530067536
3.38,-0.6971238703541041
3.39,-0.6925073309009103
3.4,-0.6965421041235337
3.41,-0.7145246975306619
3.42,-0.7106123797242657
3.43,-0.6827177960642846
3.44,-0.6556718175195461
3.45,-0.6710879722474112
3.46,-0.6942885980019968
3.47,-0.7275860756326056
3.48,-0.7244963090890058
3.49,-0.7169814799906132
3.5,-0.706537228118471
3.51,-0.6948452528279094
3.52,-0.6884684914964161
3.53,-0.7035546787337681
3.54,-0.7054745490105316
3.55,-0.6875315267546794
3.56,-0.6490942177512338
3.57,-0.6532844277139861
3.58,-0.649891055444942
3.59,-0.6528959387872408
3.6,-0.6497450375155325
3.61,-0.6550817015171695
3.62,-0.6503900379249175
3.63,-0.6663787059419863
3.64,-0.6633564220939433
3.65,-0.6423764690606398
3.66,-0.6103503746973361
3.67,-0.5927555627169543
3.68,-0.5918840158683124
3.69,-0.5812212244960689
3.7,-0.5522329580591943
3.71,-0.5575837398164118
3.72,-0.5449186800225437
3.73,-0.4979127698929062
3.74,-0.4853009589753897
3.75,-0.4851084637803062
3.76,-0.4800377443146538
3.77,-0.4383945282675619
3.78,-0.4482588433920434
3.79,-0.4296403849544059
3.8,-0.3897055699254378
3.81,-0.3564023301324403
3.82,-0.3330066564457831
3.83,-0.3187361486837502
3.84,-0.2844822457469673
3.85,-0.2777360109428726
3.86,-0.2344522667007073
3.87,-0.1959225854099415
3.88,-0.1821357391423726
3.89,-0.1469760240563649
3.9,-0.156468050170743
3.91,-0.1125754246665043
3.92,-0.08415553862028753
3.93,-0.05047372493065613
3.94,-0.007379911929098126
3.95,0.01413311236919573
3.96,0.03681635569248655
3.97,0.03798034582768532
3.98,0.07952464252773286
3.99,0.1101422161063739
4,0.1302359110028858
4.01,0.1561215025372454
4.02,0.1876949425864159
4.03,0.2625617124871477
4.04,0.2709873201836099
4.05,0.3138374474366701
4.06,0.3482071866723743
4.07,0.372007640233997
4.08,0.4115194665077938
4.09,0.4344380134062518
4.1,0.504241043385385
4.11,0.528397696427425
4.12,0.5511350155611829
4.13,0.5364861868733163
4.14,0.5477308240717332
4.15,0.5976661744068784
4.16,0.6420608421137852
4.17,0.6880743782683894
4.18,0.710848206570755
4.19,0.7516317657321776
4.2,0.7586392975686185
4.21,0.7869726743454895
4.22,0.765858112453674
4.23,0.756028212298518
4.24,0.7847200673106689
4.25,0.8090077320029531
4.26,0.8191444032922982
4.27,0.8420383626310386
4.28,0.8437058762274214
4.29,0.8628186033793919
4.3,0.8595962211398518
4.31,0.8579683943856251
4.32,0.8470707064664813
4.33,0.8695231428608585
4.34,0.8634657232982257
4.350000000000001,0.8472735627894155
4.36,0.8225471815432133
4.37,0.8082373664653659
4.38,0.8004031533858414
4.39,0.7709123020827294
4.4,0.7759841994343326
4.41,0.749283932156077
4.42,0.7890053168816702
4.43,0.7855359581462584
4.44,0.7502754780016038
4.45,0.7362203230992942
4.46,0.7281695008521798
4.47,0.7478458245616837
4.48,0.7509394008038851
4.49,0.7276914888991329
4.5,0.698285627285227
4.51,0.7148035382241467
4.52,0.7023962761596358
4.53,0.7179155076478405
4.54,0.7383885524402488
4.55,0.7232420292527078
4.56,0.7370939186496235
4.57,0.7600113864458262
4.58,0.7768159381866341
4.59,0.7984852927310897
4.600000000000001,0.7871757169799594
4.61,0.8219668277049592
4.62,0.8108720622966439
4.63,0.8308665166307341
4.64,0.8574549600422829
4.65,0.8364736994261429
4.66,0.821806394516954
4.67,0.8093542198961071
4.68,0.8370875181748861
4.69,0.8073296023869277
4.7,0.8347493131406557
4.71,0.8086049989416052
4.72,0.8251044483638397
4.73,0.7728770624733529
4.74,0.7687745713043659
4.75,0.7656961061672025
4.76,0.7517839903669183
4.77,0.7378091563031481
4.78,0.7160019532918133
4.79,0.6738870409701702
4.8,0.6710412825178727
4.81,0.6431455810906195
4.82,0.6205594667703488
4.83,0.5878495724752295
4.84,0.5592063661084653
4.850000000000001,0.5533749097987209
4.86,0.5342106560786035
4.87,0.4931777394499676
4.88,0.4379031040635088
4.89,0.4445454880987921
4.9,0.3890465750613519
4.91,0.3851968901826744
4.92,0.3358504480497437
4.93,0.378561030462471
4.94,0.3156389904642559
4.95,0.3617362460937662
4.96,0.3270562468191869
4.97,0.2636673911441578
4.98,0.2039161158919366
4.99,0.2998235080262083
5,0.3957309001604799
